id,rle_mask
b354751edd,1 7 102 6 203 4 304 2
c2485cb6c3,1 43 102 44 203 46 304 49 405 49 506 48 607 47 708 47 809 47 910 46 1011 46 1112 46 1213 46 1314 46 1415 46 1516 46 1617 46 1718 46 1819 47 1920 47 2021 47 2122 47 2223 47 2324 47 2425 48 2526 47 2627 47 2728 47 2829 47 2930 47 3031 47 3132 47 3233 46 3334 46 3435 46 3536 46 3637 45 3738 44 3839 44 3940 44 4041 44 4142 44 4243 44 4344 45 4445 46 4546 46 4647 47 4748 47 4849 49 4950 50 5051 50 5152 53 5253 55 5354 55 5455 55 5556 55 5657 55 5758 55 5859 56 5960 57 6061 59 6162 59 6263 61 6364 61 6465 62 6566 63 6667 65 6768 67 6869 67 6970 69 7071 71 7172 73 7273 75 7374 76 7475 76 7576 78 7677 78 7778 79 7879 79 7980 79 8081 79 8182 80 8283 80 8384 79 8485 79 8586 79 8687 75 8788 74 8889 71 8990 62 9091 56 9192 50 9293 45 9394 44 9495 43 9596 43 9697 43 9798 43 9899 43 10000 43 10101 43
0c600207b1,1 5 102 5 203 6 304 6 405 7 506 7 607 7 708 7 809 7 910 6 1011 6 1112 6 1213 6 1314 6 1415 5 1516 5 1617 5 1718 5 1819 5 1920 6 2021 6 2122 6 2223 6 2324 6 2425 6 2526 7 2627 7 2728 8 2829 8 2930 9 3031 10 3132 10 3233 11 3334 11 3435 12 3536 13 3637 14 3738 14 3839 16 3940 17 4041 19 4142 21 4243 22 4344 24 4445 25 4546 26 4647 28 4748 28 4849 29 4950 30 5051 31 5152 31 5253 32 5354 32 5455 33 5556 33 5657 34 5758 34 5859 35 5960 35 6061 36 6162 36 6263 37 6364 37 6465 38 6566 38 6667 39 6768 39 6869 39 6970 39 7071 40 7172 40 7273 40 7374 40 7475 40 7576 40 7677 40 7778 40 7879 40 7980 41 8081 41 8182 41 8283 41 8384 41 8485 42 8586 42 8687 42 8788 42 8889 42 8990 42 9091 42 9192 42 9293 42 9394 42 9495 42 9596 42 9697 42 9798 43 9899 43 10000 43 10101 43
9efedb3b86,
f30e47cb36,
3c2f5ba174,1 4545 4547 100 4648 100 4750 99 4851 99 4953 98 5055 97 5157 96 5258 96 5360 95 5462 94 5565 92 5667 91 5768 91 5869 91 5969 92 6070 92 6171 92 6273 91 6374 91 6475 91 6576 91 6677 91 6777 92 6877 93 6976 95 7076 96 7177 96 7277 97 7378 97 7478 98 7578 99 7679 99 7780 99 7881 99 7982 99 8082 2120
2bfa664017,96 6 197 6 298 6 398 7 499 7 600 7 701 7 803 6 904 6 1005 6 1105 7 1206 7 1307 7 1408 7 1508 8 1608 9 1708 10 1809 10 1910 10 2011 10 2113 9 2217 6 2319 5 2419 6 2519 7 2619 8 2720 8 2820 9 2920 10 3020 11 3121 11 3222 11 3323 11 3423 12 3524 12 3624 13 3725 13 3825 14 3926 14 4026 15 4127 15 4228 15 4329 15 4430 15 4532 14 4633 14 4734 14 4834 15 4930 20 5031 20 5134 18 5235 18 5336 18 5438 17 5539 17 5641 16 5742 16 5844 15 5945 15 6040 21 6147 15 6248 15 6349 15 6449 16 6550 16 6650 17 6751 17 6851 18 6952 18 7051 20 7152 20 7253 20 7354 20 7454 21 7555 21 7655 22 7756 22 7857 22 7957 23 8056 25 8157 25 8258 25 8358 26 8459 26 8560 26 8660 27 8761 27 8861 28 8962 28 9062 29 9163 29 9263 30 9364 30 9464 31 9564 32 9664 33 9764 34 9857 42 9958 42 10063 38 10165 37
c4b4099179,6 96 108 95 209 95 311 94 412 94 514 93 616 92 718 91 821 89 923 88 1026 86 1129 84 1232 82 1335 80 1439 77 1542 75 1646 72 1749 70 1853 67 1957 64 2061 61 2164 59 2268 56 2371 54 2474 52 2577 50 2680 48 2783 46 2886 44 2988 43 3090 42 3193 40 3295 39 3398 37 3501 35 3605 32 3708 30 3812 27 3916 24 4021 20 4125 17 4230 13 4334 10 4439 6 4543 3
d0e8c9833f,1 55 102 55 203 55 304 56 405 56 506 56 607 57 708 57 809 58 910 58 1011 59 1112 60 1213 61 1314 62 1415 63 1516 64 1617 65 1718 66 1819 67 1920 68 2021 70 2122 71 2223 72 2324 74 2425 75 2526 77 2627 78 2728 80 2829 82 2930 84 3031 85 3132 87 3233 88 3334 90 3435 91 3536 93 3637 94 3738 95 3839 96 3940 96 4041 97 4142 98 4243 99 4344 100 4445 4545 8991 100 9093 99 9196 97 9298 96 9401 94 9503 93 9606 91 9708 90 9810 89 9913 87 10015 86 10117 85
7af5b00299,1 60 102 60 203 60 304 60 405 61 506 62 607 62 708 62 809 62 910 62 1011 61 1112 61 1213 60 1314 60 1415 59 1516 58 1617 58 1718 57 1819 57 1920 57 2021 57 2122 57 2223 56 2324 54 2425 53 2526 53 2627 51 2728 50 2829 50 2930 50 3031 50 3132 50 3233 50 3334 50 3435 50 3536 50 3637 50 3738 50 3839 51 3940 51 4041 52 4142 52 4243 52 4344 52 4445 52 4546 52 4647 52 4748 52 4849 52 4950 52 5051 52 5152 52 5253 52 5354 52 5455 52 5556 52 5657 51 5758 51 5859 51 5960 51 6061 51 6162 50 6263 48 6364 48 6465 47 6566 47 6667 47 6768 47 6869 46 6970 45 7071 45 7172 46 7273 46 7374 47 7475 47 7576 48 7677 48 7778 48 7879 49 7980 49 8081 49 8182 49 8283 49 8384 48 8485 48 8586 47 8687 47 8788 47 8889 47 8990 47 9091 46 9192 45 9293 44 9394 43 9495 42 9596 42 9697 41 9798 41 9899 41 10000 41 10101 41
9ea0525027,70 32 171 32 271 33 372 33 473 33 573 34 674 34 775 34 876 34 977 34 1079 33 1180 33 1282 32 1383 32 1484 32 1585 32 1686 32 1787 32 1888 32 1989 32 2090 32 2191 32 2292 32 2393 32 2493 33 2594 33 2695 33 2795 34 2896 34 2996 35 3097 35 3197 36 3297 37 3397 38 3497 39 3597 40 3697 41 3797 42 3897 43 3998 43 4098 44 4199 44 4299 45 4400 45 4501 45 4602 45 4703 45 4804 45 4905 45 5006 45 5107 45 5209 44 5310 44 5411 44 5513 43 5614 43 5715 43 5817 42 5918 42 6019 42 6121 41 6222 41 6324 40 6426 39 6528 38 6630 37 6732 36 6834 35 6936 34 7038 33 7141 31 7243 30 7346 28 7448 27 7552 24 7655 22 7759 19 7862 17 7966 14 8070 11 8174 8 8278 5 8382 2
9053aa6508,1 9595 9597 100 9698 100 9802 97 9906 94 10010 91 10111 91
755c1e849f,
e0d98e6fde,
894b9ae774,1 38 102 46 203 57 304 69 405 80 506 88 607 96 708 9494
f57cb32d6d,
60638605b1,
48940ae0b0,9798 2 9899 3 10000 4 10101 5
86f892ad2f,
9f2e5a8c24,1 46 102 46 203 45 304 44 405 43 506 42 607 41 708 39 809 38 910 37 1011 36 1112 35 1213 33 1314 32 1415 30 1516 29 1617 27 1718 26 1819 25 1920 23 2021 22 2122 21 2223 20 2324 18 2425 17 2526 16 2627 15 2728 14 2829 14 2930 13 3031 13 3132 12 3233 12 3334 12 3435 12 3536 11 3637 11 3738 10 3839 9 3940 8 4041 7 4142 5 4243 4 4344 2
e6caf5eb81,87 15 188 15 289 15 390 15 490 16 591 16 692 16 792 17 893 17 993 18 1094 18 1194 19 1295 19 1395 20 1495 21 1596 21 1696 22 1796 23 1897 23 1998 23 2098 24 2199 24 2300 24 2401 24 2502 24 2604 23 2705 23 2807 22 2908 22 3009 22 3111 21 3212 21 3313 21 3414 21 3515 21 3617 20 3718 20 3819 20 3920 20 4022 19 4123 19 4224 19 4326 18 4427 18 4529 17 4631 16 4732 16 4834 15 4936 14 5037 14 5139 13 5241 12 5342 12 5444 11 5545 11 5646 11 5748 10 5849 10 5951 9 6052 9 6154 8 6255 8 6357 7 6458 7 6559 7 6661 6 6763 5 6864 5 6966 4 7067 4 7169 3 7270 3 7372 2 7473 2 7575 1
94e7558e32,2626 1 2726 2 2824 5 2922 8 3021 10 3121 11 3221 12 3321 13 3420 15 3518 18 3616 21 3716 22 3816 23 3917 23 4016 25 4116 26 4214 29 4312 32 4412 33 4511 35 4611 36 4711 37 4808 41 4907 43 5008 43 5109 43 5210 43 5310 44 5411 44 5511 45 5612 45 5712 46 5811 48 5910 50 6010 51 6110 52 6210 53 6309 55 6410 55 6510 56 6611 56 6713 55 6814 55 6915 55 7017 54 7119 53 7221 52 7323 51 7426 49 7528 48 7629 48 7730 48 7831 48 7933 47 8034 47 8134 48 8235 48 8336 48 8440 45 8542 44 8643 44 8744 44 8844 45 8945 45 9045 46 9146 46 9246 47 9346 48 9446 49 9547 49 9649 48 9751 47 9852 47 9952 48 10051 50 10151 51
762f01c185,
85c191c52c,
fd63516ff4,4451 95 4552 95 4650 98 4751 5451
15d76f1672,1 1515 6465 3737
96aeb8d018,64 38 165 38 266 38 367 38 468 38 569 38 669 39 769 40 869 41 968 43 1067 45 1165 48 1264 50 1362 53 1460 56 1559 58 1658 60 1756 63 1855 65 1954 67 2052 70 2151 72 2249 75 2347 78 2446 80 2544 83 2643 85 2741 88 2839 91 2938 93 3037 95 3136 97 3235 604 3841 99 3946 95 4051 91 4157 86 4262 82 4366 79 4470 76 4572 75 4675 73 4776 73 4878 72 4979 72 5081 71 5182 71 5283 71 5384 71 5485 71 5586 71 5687 71 5788 71 5889 71 5990 71 6091 71 6192 71 6294 70 6395 70 6496 70 6598 69 6699 69 6800 69 6902 68 7004 67 7105 67 7207 66 7309 65 7412 63 7514 62 7615 62 7717 61 7818 61 7919 61 8020 61 8121 61 8222 61 8324 60 8426 59 8528 58 8630 57 8733 55 8835 54 8937 53 9039 52 9141 51 9243 50 9344 50 9446 49 9547 49 9648 49 9750 48 9850 49 9951 49 10052 49 10153 49
2f2e86de0b,8081 2 8182 7 8283 8 8384 12 8485 14 8586 15 8687 17 8788 18 8889 18 8990 16 9091 11 9192 9 9293 7 9394 4 9495 2
00a3af90ab,9996 4 10094 7 10189 13
589e94265a,
8116fa64d4,94 8 197 6 299 5 402 3 505 1 606 1 707 1 808 1 1414 1 1514 2 1614 3 1715 3 1814 5 1914 6 2015 6 2115 7 2215 8 2315 9 2416 9 2516 10 2617 10 2717 11 2818 11 2919 11 3022 9 3125 7 3227 6 3331 3 3432 3 3533 3 3634 3 3736 2 3836 3 3936 4 4036 5 4136 6 4237 6 4338 6 4439 6 4539 7 4641 6 4742 6 4843 6 4944 6 5045 6 5147 5 5249 4 5350 4 5452 3 5553 3 5655 2 5757 1
9472731dfd,
11bfb46a23,
7ec839af45,
66cd349922,5025 4 5123 19 5223 30 5321 33 5419 36 5515 41 5611 46 5706 52 5802 57 5896 64 5989 72 6081 81 6174 89 6265 3937
570d1da727,
f9d8f014c2,
92d9025a37,22 80 123 80 224 80 328 77 429 77 530 77 631 77 732 77 833 77 934 77 1035 77 1133 80 1231 83 1332 83 1433 83 1534 83 1635 83 1736 83 1837 83 1941 80 2042 80 2140 83 2241 83 2342 83 2443 83 2544 83 2642 86 2743 86 2844 86 2945 86 3046 86 3147 86 3248 86 3346 89 3447 89 3551 86 3652 86 3753 86 3854 86 3955 86 4056 86 4157 86 4258 86 4356 89 4457 89 4558 89 4659 89 4760 89 4864 86 4965 86 5066 86 5167 86 5265 89 5366 89 5467 89 5568 89 5666 92 5767 92 5865 95 5966 95 6067 95 6165 98 6266 3936
f9d03271d6,1 32 102 33 203 33 304 34 405 34 506 34 607 34 708 33 809 33 910 32 1011 31 1112 30 1213 29 1314 28 1415 27 1516 26 1617 25 1718 25 1819 24 1920 23 2021 23 2122 22 2223 22 2324 21 2425 21 2526 21 2627 21 2728 21 2829 21 2930 21 3031 21 3132 20 3233 20 3334 20 3435 20 3536 20 3637 19 3738 19 3839 18 3940 18 4041 17 4142 17 4243 17 4344 17 4445 17 4546 18 4647 18 4748 18 4849 18 4950 18 5051 18 5152 18 5253 18 5354 18 5455 18 5556 18 5657 18 5758 18 5859 18 5960 19 6061 19 6162 19 6263 19 6364 20 6465 20 6566 20 6667 21 6768 21 6869 22 6970 22 7071 23 7172 23 7273 24 7374 24 7475 25 7576 25 7677 26 7778 27 7879 27 7980 28 8081 29 8182 29 8283 29 8384 29 8485 29 8586 28 8687 28 8788 27 8889 27 8990 28 9091 28 9192 28 9293 29 9394 29 9495 29 9596 30 9697 30 9798 30 9899 31 10000 31 10101 31
370763b8a9,
6d93c0a95e,
3cd0ce6e18,4545 1 4637 10 4732 16 4827 22 4919 31 5014 37 5112 40 5213 40 5311 43 5412 43 5513 43 5611 46 5712 46 5810 49 5911 49 6012 49 6113 49 6214 49 6315 49 6416 49 6517 49 6618 49 6719 49 6820 49 6921 49 7022 49 7123 49 7224 49 7325 49 7423 52 7524 52 7625 52 7726 52 7827 52 7928 52 8029 52 8130 52 8231 52 8332 52 8430 55 8531 55 8632 55 8733 55 8834 55 8935 55 9036 55 9137 55 9238 55 9339 55 9440 55 9541 55 9642 55 9743 55 9844 55 9945 55 10046 55 10147 55
76ecdc5896,
a4ae0c0e35,
c6648ea2ca,1 60 102 62 203 63 304 63 405 64 506 65 607 66 708 68 809 69 910 70 1011 72 1112 73 1213 75 1314 76 1415 78 1516 80 1617 80 1718 80 1819 79 1920 78 2021 76 2122 75 2223 75 2324 77 2425 81 2526 85 2627 90 2728 96 2829 7373
9146f2afd1,1 7 102 7 203 7 304 8 405 8 506 8 607 9 708 9 809 10 910 11 1011 12 1112 12 1213 13 1314 14 1415 15 1516 16 1617 17 1718 18 1819 18 1920 19 2021 20 2122 20 2223 21 2324 22 2425 22 2526 22 2627 23 2728 23 2829 23 2930 23 3031 24 3132 24 3233 24 3334 24 3435 24 3536 24 3637 25 3738 25 3839 25 3940 26 4041 26 4142 27 4243 27 4344 28 4445 29 4546 29 4647 30 4748 31 4849 32 4950 33 5051 33 5152 34 5253 35 5354 36 5455 36 5556 37 5657 38 5758 38 5859 38 5960 38 6061 39 6162 39 6263 39 6364 39 6465 39 6566 38 6667 38 6768 38 6869 38 6970 37 7071 37 7172 37 7273 36 7374 36 7475 36 7576 35 7677 35 7778 35 7879 34 7980 34 8081 33 8182 33 8283 33 8384 32 8485 32 8586 32 8687 32 8788 32 8889 32 8990 32 9091 32 9192 31 9293 31 9394 30 9495 29 9596 28 9697 27 9798 26 9899 26 10000 25 10101 25
8db0a68a4c,2424 1 2520 6 2619 8 2718 10 2818 11 2919 11 3020 11 3121 11 3221 12 3321 13 3418 17 3518 18 3619 18 3720 18 3821 18 3922 18 4023 18 4124 18 4224 19 4325 19 4426 19 4527 19 4628 19 4730 18 4833 16 4936 14 5042 9 5149 3
078f36a006,
0497f2d447,10 25 113 22 216 18 319 14 421 11 524 7 627 3
38ec59117e,
6d69267940,
7bfd026d91,1 69 102 69 203 69 304 70 405 71 506 72 607 73 708 75 809 77 910 81 1011 85 1112 91 1213 97 1314 4241 5556 99 5657 98 5758 97 5859 96 5960 94 6061 94 6162 94 6263 94 6364 93 6465 93 6566 93 6667 92 6768 92 6869 91 6970 90 7071 89 7172 88 7273 87 7374 86 7475 86 7576 86 7677 85 7778 84 7879 83 7980 82 8081 79 8182 76 8283 72 8384 66 8485 59 8586 51 8687 41 8788 32 8889 25 8990 20 9091 16 9192 14 9293 12 9394 10 9495 7 9596 5 9697 3 9798 2 9899 1
58d62862fa,
e27400528c,5354 2 5455 5 5556 9 5657 14 5758 16 5859 18 5960 19 6061 31 6162 44 6263 50 6364 59 6465 67 6566 80 6667 86 6768 3434
05c33e6854,66 36 165 38 263 41 364 41 465 41 566 41 667 41 768 41 870 40 971 40 1072 40 1173 40 1274 40 1374 41 1473 43 1574 43 1675 43 1775 44 1875 45 1975 46 2073 49 2174 49 2275 49 2376 49 2477 49 2577 50 2678 50 2779 50 2879 51 2976 55 3077 55 3178 55 3277 57 3378 57 3477 59 3578 59 3677 61 3778 61 3877 63 3978 63 4077 65 4178 65 4277 67 4378 67 4479 67 4580 67 4682 66 4783 66 4884 66 4985 66 5079 73 5179 74 5279 75 5377 78 5477 79 5575 82 5676 82 5774 85 5866 94 5966 95 6066 3020 9091 91 9192 86 9293 81 9394 78 9495 75 9596 71 9697 66 9798 60 9899 53 10000 47 10101 40
c8404c2d4f,
776d123d8d,1 6565 6567 100 6668 100 6770 99 6871 99 6972 99 7073 99 7174 99 7276 98 7377 98 7478 98 7580 97 7682 96 7784 95 7887 93 7989 92 8092 90 8194 89 8296 88 8398 87 8500 86 8602 85 8703 85 8804 85 8905 85 9006 85 9107 85 9208 85 9309 85 9410 85 9512 84 9613 84 9714 84 9816 83 9918 82 10020 81 10122 80
e44dcaeb74,6261 2 6360 4 6460 5 6559 7 6659 8 6759 9 6860 9 6960 10 7061 10 7162 10 7262 11 7363 11 7464 11 7565 11 7666 11 7767 11 7867 12 7968 12 8069 12 8169 13 8270 13 8370 14 8471 14 8571 15 8671 16 8771 17 8871 18 8971 19 9071 20 9171 21 9270 23 9370 24 9470 25 9569 27 9669 28 9768 30 9867 32 9967 33 10066 35 10165 32
6dba47cc58,1 12 102 13 203 14 304 17 405 20 506 22 607 23 708 23 809 24 910 24 1011 25 1112 26 1213 26 1314 27 1415 28 1516 28 1617 28 1718 28 1819 28 1920 29 2021 30 2122 30 2223 31 2324 32 2425 33 2526 33 2627 33 2728 33 2829 33 2930 33 3031 33 3132 34 3233 34 3334 35 3435 35 3536 35 3637 35 3738 35 3839 35 3940 36 4041 37 4142 37 4243 38 4344 38 4445 38 4546 39 4647 39 4748 39 4849 39 4950 39 5051 39 5152 39 5253 39 5354 40 5455 41 5556 43 5657 44 5758 45 5859 46 5960 46 6061 46 6162 47 6263 47 6364 47 6465 47 6566 47 6667 47 6768 47 6869 47 6970 47 7071 47 7172 47 7273 46 7374 45 7475 44 7576 44 7677 43 7778 42 7879 42 7980 41 8081 41 8182 41 8283 41 8384 41 8485 41 8586 41 8687 41 8788 41 8889 41 8990 41 9091 41 9192 42 9293 42 9394 42 9495 41 9596 40 9697 40 9798 39 9899 38 10000 37 10101 36
9b80cf8992,1 706 708 99 809 98 910 97 1011 96 1112 95 1213 94 1314 93 1415 92 1516 91 1617 90 1718 89 1819 88 1920 87 2021 86 2122 85 2223 84 2324 83 2425 82 2526 81 2627 80 2728 78 2829 77 2930 76 3031 75 3132 74 3233 73 3334 72 3435 70 3536 69 3637 68 3738 66 3839 64 3940 62 4041 59 4142 56 4243 53 4344 50 4445 47 4546 43 4647 38 4748 33 4849 30 4950 27 5051 24 5152 21 5253 18 5354 16 5455 14 5556 12 5657 9 5758 8 5859 6 5960 4 6061 3 6162 2 6263 1
6db821bf5f,
d268ae57b5,1 64 102 50 203 35 304 20 405 9
a7b1f4bae1,73 29 174 29 274 30 374 31 474 32 574 33 674 34 773 36 873 37 972 39 1071 41 1170 43 1269 45 1368 47 1468 48 1568 49 1668 50 1769 50 1870 50 1971 50 2073 49 2175 48 2277 47 2380 45 2482 44 2585 42 2688 40 2790 39 2893 37 2996 35 3098 34 3201 32 3304 30 3406 29 3508 28 3611 26 3714 24 3816 23 3919 21 4022 19 4124 18 4227 16 4330 14 4433 12 4536 10 4639 8 4742 6 4844 5 4947 3 5050 1
875b087f1c,
8919be1266,1 2626 2628 100 2729 100 2831 99 2931 100 3032 100 3133 100 3234 100 3335 6867
ce16b0d0bc,1 8080 8086 96 8196 87 8300 84 8410 75 8517 69 8624 63 8728 60 8835 54 8942 48 9046 45 9150 42 9254 39 9358 36 9462 33 9569 27 9670 27 9774 24 9878 21 9982 18 10086 15 10193 9
f28b483859,1 294 304 69 405 41 506 10
b9a7c521ac,10 92 113 90 216 88 319 86 421 85 524 83 626 82 728 81 830 80 932 79 1034 78 1135 78 1237 77 1338 77 1440 76 1542 75 1643 75 1745 74 1848 72 1951 70 2054 68 2156 67 2258 66 2361 64 2465 61 2567 60 2669 59 2771 58 2873 57 2975 56 3077 55 3180 53 3282 52 3385 50 3488 48 3591 46 3694 44 3798 41 3902 38 4006 35 4110 32 4213 30 4317 27 4421 24 4525 21 4630 17 4734 14 4839 10 4944 6 5048 3
c749d05181,
a5833d6cc4,
cd2046479c,6696 4 6797 6 6898 8 6998 10 7099 11 7200 11 7302 11 7403 11 7505 11 7606 11 7708 10 7810 9 7912 8 8013 9 8115 8 8216 9 8318 9 8419 9 8521 9 8622 10 8723 11 8825 11 8926 11 9028 11 9130 11 9231 11 9333 11 9434 11 9536 11 9637 12 9739 11 9840 13 9942 13 10044 13 10145 15
ca84b9e8d4,
8b5757d8ee,
37aa9fc79a,
84e305da04,483 16 577 29 671 37 766 43 864 46 962 49 1057 55 1150 63 1244 70 1338 77 1432 84 1525 92 1626 92 1727 92 1829 91 1928 93 2029 93 2130 93 2231 93 2332 93 2433 93 2534 93 2635 93 2737 92 2838 92 2938 93 3039 93 3139 94 3240 94 3341 94 3442 94 3543 94 3644 94 3744 95 3845 95 3946 95 4047 95 4148 95 4249 95 4350 95 4451 95 4551 96 4652 96 4754 95 4855 95 4957 94 5059 93 5160 93 5262 92 5365 90 5467 89 5569 88 5671 87 5773 86 5875 85 5978 83 6080 82 6183 80 6286 78 6388 77 6489 77 6590 77 6690 78 6791 78 6892 78 6992 79 7093 79 7193 80 7294 80 7395 80 7495 81 7596 81 7696 82 7797 82 7898 82 7999 82 8099 83 8200 83 8301 83 8402 83 8504 82 8605 82 8706 82 8809 80 8911 79 9013 78 9115 77 9217 76 9319 75 9421 74 9522 74 9624 73 9725 73 9826 73 9928 72 10029 72 10130 72
4ac19fb269,5757 1 5851 8 5936 24 6034 27 6134 28 6224 39 6324 40 6409 56 6475 91 6575 92 6671 97 6771 3431
ec5db065d9,1 4545 4547 100 4649 99 4751 98 4853 97 4955 96 5057 95 5160 93 5262 92 5364 91 5467 89 5569 88 5672 86 5774 85 5877 83 5979 82 6081 81 6183 80 6285 79 6387 78 6489 77 6591 76 6693 75 6795 74 6898 72 7000 71 7102 70 7204 69 7307 67 7409 66 7512 64 7614 63 7716 62 7818 61 7921 59 8023 58 8125 57 8227 56 8330 54 8432 53 8534 52 8637 50 8739 49 8841 48 8943 47 9045 46 9147 45 9250 43 9351 43 9453 42 9555 41 9657 40 9759 39 9861 38 9963 37 10064 37 10166 36
3320eb35e4,
911f05128d,
c42d63b0e6,49 47 149 48 249 50 349 51 450 52 551 52 651 53 752 54 851 56 951 57 1050 59 1149 61 1249 63 1348 65 1449 65 1549 66 1649 67 1750 67 1851 67 1952 67 2053 67 2155 66 2257 64 2360 62 2463 60 2566 58 2668 57 2771 55 2874 53 2977 52 3079 51 3182 49 3285 48 3387 47 3490 46 3593 44 3696 42 3799 40 3902 38 4005 36 4107 35 4210 33 4312 32 4414 31 4516 30 4617 30 4719 29 4821 28 4922 28 5024 27 5125 27 5227 26 5328 26 5430 25 5531 25 5633 24 5734 24 5836 23 5938 22 6039 22 6141 21 6242 21 6344 20 6445 20 6547 19 6649 18 6750 18 6852 17 6954 16 7055 16 7157 15 7258 15 7360 14 7462 13 7563 13 7664 13 7766 12 7867 12 7969 11 8070 11 8171 11 8272 11 8373 11 8474 11 8576 10 8677 10 8778 10 8879 10 8980 10 9081 10 9183 9 9284 9 9386 8 9487 8 9589 7 9690 7 9792 6 9893 6 9994 6 10096 5 10197 5
9fe707f837,1819 1 1920 2 2021 1 2223 1 2324 2 2425 2 2526 2 2627 2 2728 3 2829 3 2930 4 3031 4 3132 5 3233 5 3334 5 3435 5 3536 5 3637 5 3738 5 3839 6 3940 7 4041 6 4142 5 4243 5 4344 6 4445 6 4546 6 4647 7 4748 8 4849 8 4950 8 5051 8 5152 9 5253 9 5354 9 5455 10 5556 10 5657 10 5758 10 5859 10 5960 11 6061 11 6162 10 6263 11 6364 11 6465 11 6566 11 6667 12 6768 12 6869 13 6970 13 7071 14 7172 14 7273 14 7374 35 7475 35 7576 35 7677 34 7778 33 7879 32 7980 32 8081 31 8182 31 8283 31 8384 30 8485 31 8586 31 8687 31 8788 31 8889 31 8990 31 9091 31 9192 31 9293 32 9394 32 9495 33 9596 34 9697 35 9798 36 9899 36 10000 37 10101 37
9492db510d,
6545c6235b,
d4acb30303,89 13 189 14 290 14 390 15 490 16 590 17 689 19 789 20 889 21 989 22 1089 23 1189 24 1289 25 1389 26 1490 26 1590 27 1690 28 1790 29 1890 30 1990 31 2090 32 2190 33 2289 35 2389 36 2489 37 2588 39 2688 40 2787 42 2886 44 2985 46 3084 48 3183 50 3282 52 3381 54 3480 56 3579 58 3678 60 3777 62 3875 65 3974 67 4074 68 4173 70 4273 71 4372 73 4472 74 4572 75 4671 77 4771 78 4870 80 4970 81 5070 82 5170 83 5270 84 5369 86 5469 87 5568 89 5667 91 5766 93 5864 96 5963 4239
3e87545802,6463 2 6562 4 6661 6 6761 7 6860 9 6959 11 7059 12 7158 14 7254 19 7348 26 7436 39 7524 52 7590 87 7679 172 7852 91 7950 85 8049 78 8149 70 8249 62 8348 55 8447 48 8547 39 8647 40 8747 41 8847 42 8948 42 9048 43 9149 43 9251 42 9352 42 9452 43 9553 43 9653 44 9754 44 9854 45 9954 46 10055 46 10154 48
cef03959d8,9697 505
1d0a131f99,
ab82b9e44e,1 1515 1517 100 1619 99 1721 98 1822 98 1924 97 2026 96 2128 95 2229 95 2332 93 2434 92 2538 89 2641 87 2745 84 2849 81 2953 78 3057 75 3161 72 3265 69 3369 66 3473 63 3577 60 3682 56 3787 52 3893 47 3999 42 4105 37 4211 32 4318 26 4423 22 4528 18 4631 16 4734 14 4839 10 4946 4
186edd93a3,
99405de5c5,
b42ffc97d4,
dae1555fbf,1 5 19 83 120 83 221 83 322 83 423 83 524 83 624 84 725 84 826 84 927 84 1028 84 1129 84 1230 84 1331 84 1432 84 1533 84 1633 85 1734 85 1835 85 1936 85 2037 85 2138 85 2239 85 2340 85 2442 84 2543 84 2644 84 2746 83 2847 83 2948 83 3049 83 3150 83 3251 83 3352 83 3453 83 3554 83 3656 82 3757 82 3858 82 3959 82 4060 82 4161 82 4262 82 4363 82 4464 82 4565 82 4666 82 4767 82 4868 82 4969 82 5070 82 5172 81 5273 81 5374 81 5475 81 5576 81 5677 81 5778 81 5878 82 5978 83 6079 83 6180 83 6281 83 6382 83 6483 83 6584 83 6684 84 6785 84 6885 85 6985 86 7085 87 7186 87 7286 88 7387 88 7487 89 7588 89 7689 100 7790 2209 10000 96 10101 93
0822e176b2,
9f4471dcd6,
cfcffeda9e,79 1
2f493f72ff,73 29 174 29 276 28 377 28 478 28 579 28 680 28 781 28 882 28 983 28 1084 28 1184 29 1285 29 1385 30 1486 30 1587 30 1688 30 1789 30 1890 30 1991 30 2092 30 2193 30 2295 29 2396 29 2497 29 2598 29 2700 28 2801 28 2902 28 3004 27 3105 27 3206 27 3308 26 3409 26 3511 25 3577 3 3612 25 3676 6 3713 25 3774 10 3815 24 3874 13 3916 24 3974 15 4017 24 4074 17 4119 23 4175 18 4220 23 4276 20 4321 23 4378 20 4422 23 4479 21 4524 22 4580 22 4625 22 4681 23 4726 22 4782 24 4827 22 4884 23 4929 21 4985 24 5030 21 5086 25 5132 20 5187 26 5233 20 5288 26 5335 19 5389 27 5436 19 5491 28 5538 18 5592 29 5639 18 5693 32 5741 17 5794 35 5842 17 5895 39 5944 16 5997 42 6046 15 6098 48 6148 14 6199 64 6300 64 6402 63 6503 63 6604 63 6705 63 6806 63 6908 62 7010 61 7111 61 7213 60 7315 59 7417 58 7518 58 7620 57 7721 57 7822 57 7924 56 8025 56 8125 57 8226 57 8327 57 8428 57 8528 58 8629 58 8729 59 8830 59 8930 60 9031 60 9131 61 9231 62 9332 62 9432 63 9533 63 9633 64 9733 65 9833 66 9934 66 10034 67 10134 68
457d5edb4c,1 3 102 1
96cc5caec0,1 9090 9111 81 9260 33
