id,z
7c819c29a1,78
e86524fcbc,306
8b18165c97,358
149d907795,287
3e6a6c3c9b,330
4a723a302f,690
94f3719cb1,444
7c640919a2,305
dfeefdc7e3,626
726c743e97,547
e9adb58e5f,349
2ea0b129a3,752
36b83e5530,192
b3df47aa9f,578
25f57cf4f4,130
54ca91e49f,497
2efa48cd11,337
6237eac159,535
0d64aa7de2,362
160adc1c40,571
69d62b2f52,517
7c73090754,346
553d2398dd,337
77e92f7157,674
175540fbbf,115
54dc8e1099,551
aeb2194389,919
fb1add496b,653
155de1fbf9,333
58d03e7c89,902
cc4dd6c823,536
b28f64e243,544
24caedea87,361
ea77554368,468
5186f6e1b4,239
acd1a34650,843
9f32747c28,139
1b3aa9a328,841
e9c780ce9e,218
5fb9409afd,197
bf6faea4de,380
789cf04c29,248
9e54e0ee92,149
3feeed910d,709
35341c7a45,827
8d8b3c36cd,302
25fdf34ca9,149
8c9f7cd590,291
e8c3aa3269,669
f7282eff57,746
6bc43978cd,410
ee2bfe0240,756
72fe314276,308
c8f0aaaaf7,754
1aef19ae12,291
0910a5f8d6,621
5d126bd7d8,850
a24e316abb,661
b2ef982b4b,727
7a4bf67c4b,707
11985f826d,577
e6c62abf69,306
6b1a1e50c5,729
0b835fe552,402
e3dca32ca5,321
e6f8434e55,598
24cd295677,603
a05fe50177,371
d6f318bd6f,429
1513083378,754
82c7ad300d,359
bc51796258,409
bfb24092c3,473
59d34c582c,203
635c6f6b8f,397
921f62423d,742
3dc568193f,314
8ed7bbe728,306
6a79ccb43e,374
7f558ed116,408
a754e003ca,739
50580fb78e,412
662b00c0fe,397
4a021e9e3e,841
553d0ed5c3,292
8973a34ef9,850
faa76d8a7c,175
efbf52e9b9,435
40a7b6b08b,679
9571d16b40,290
a29480d00e,667
1c4012bff4,459
ffa75fd526,320
a53f55e67b,93
525e2bed36,603
c4c0cb57f0,512
9bef2899b0,480
4315656153,320
c5ef2c8428,561
fe6dca6363,591
5cc6b64727,174
935bd57df6,626
dbaa639a96,845
d65ad5c777,813
1cfc959ec2,566
2f85d3f736,102
e3ccf38664,433
c6b59300c7,895
9ac4e6c7fc,396
e5a158c743,500
d946d589ff,832
f761f7c273,750
61d15e4861,189
528bb36b3b,732
0470d6aba4,471
d05176b53c,797
811261bfe4,424
819ac703be,795
162f55f72b,72
9525b60672,629
c516803d41,829
26ade8f8ce,613
8635fa4f68,700
eb0b46dd7e,123
6e1c857c00,478
1ac220b834,779
3476cc2c7c,847
08ea9862c9,226
464317917c,107
a0a978309f,378
9e9707e9ef,136
b2aa9c7f1c,642
e18072f750,746
bedeb394ba,352
e94ed59b74,234
4a23ca32fa,307
8a2afd812c,510
36a7c1effe,736
825b2f52f0,279
7ba5fb76a8,710
ff16cbe4bb,482
14b50d2c26,542
a676b46c7e,298
52346bbc4c,407
c6aaf86f7f,611
6ea0a105e6,366
79e562058a,845
ac7169bfb7,673
bef02db904,764
da1577ebcd,608
201a189503,665
30f1ed8caf,289
46a12ca49e,85
39a599078a,355
8a4a6988f2,620
7e02747598,299
070ab527b1,300
b91af03eda,310
81aa49a9fc,510
03821e9586,170
89b5cc20e5,471
188ec986d9,576
834437456a,589
64864b7738,80
56b0d83562,732
af9230b78b,79
4c82bc66c9,600
8590af360e,535
d5da791643,470
6288726a58,622
e8d4c1d49b,259
63ec6fa3e4,173
90436aed27,815
9c462097d0,435
130820c014,152
a7a29c02d9,347
5d89e1ab89,126
395bab08f4,695
735ff8c333,506
8032860ce9,516
a14daf13a3,499
f518cd6d26,848
34fc4627ff,640
5bf6104412,446
93bcc1b466,327
7266925b66,292
e9032dee29,257
4db23d2bc3,495
7b6a6f4f69,362
e5416b5ff6,560
dcaa2f7dec,575
37e819830e,797
73d3d08aff,308
8ea492a7ee,790
9714f42c6b,572
54943dc562,907
3003a4c4c8,308
3768877c25,755
d7579484b5,363
e3c14583d7,711
9cacb628db,583
d3d6ced0d3,386
cabcae01fa,597
cdaa35be38,373
2eb9de549b,823
c35a01102a,302
da8c2994e7,819
25adecfb8a,193
15a864a1d7,363
a056040228,461
fb03170eac,211
90efc61382,180
8f3ef2f080,643
ce78d7d613,743
dcc130871b,230
3011508959,367
14e3b9d607,715
b0c68deb98,816
a11c4322e8,390
dd92524ddf,155
be2ca3ebce,360
ac9cb56c91,485
00eea9cc56,839
be5478366a,592
9d9988ac9d,662
f9193e9a6d,637
67804854cd,547
b5a15d7bf1,364
f06e589dca,259
1186d4ca3c,528
a65ba359fa,533
e19a8ccce6,331
f737613072,267
c1bdf548c9,471
8851e4f0b2,935
9be3796b6c,433
d734013742,625
012c3ed07e,380
13bd6b4cb5,645
6724070ec9,444
e06234311a,785
4c1c8b3774,721
c999ea6eb4,463
628d220a0f,588
a9a4f7162f,780
8949175e6f,432
475986aa57,677
55df1f35af,441
ab2e576462,818
b0a33197f5,483
a035f3c359,428
36eaaa64e2,500
0fe0913aa8,719
82fd0dd4ae,737
71efaabf89,617
eb590942a1,424
9ec6ead0e2,335
1f3f6c3791,699
309400bf90,445
9ae931f21a,239
8b88631559,194
e361151ef3,395
8567ff7170,106
a9593732f1,583
44ac304502,582
2d5ca11aae,509
2c76837632,120
593f3e9254,679
08e529fbea,673
727bd3a3b7,636
abb6ca967b,442
6a2d493fb8,182
01c5af2643,541
15a76bc90c,675
d14be11409,363
19d0384e1f,306
4902b2ec40,454
c0bcd07a7b,498
0965a4cfdf,781
1529529daa,356
4d92d49210,440
5f487741b7,363
4628d07e17,632
3bf1dc1ffc,358
d361e24d92,564
23d24d6b0b,531
da0c1a83d9,348
aa63df78d9,269
a443a58ff2,617
ce47492e46,283
4a5769fbe8,387
f10c0e5046,793
a0a13ec7de,419
663377db96,645
869e15dfcf,799
e4bcdceb27,636
49ee9c5e00,749
aa8b2d0fbb,96
04d2ead1b4,526
af92444d7f,436
75d8153a52,167
25544ba1a8,810
8ef841cae8,766
8a3932d6f7,255
c040483242,461
8413d342a9,358
4edca0711e,559
624b6d899f,187
f0e2b7c039,623
c6885a38e6,281
4ea67ddd37,420
d27ceec04a,181
e32ae6e436,646
5d45c03e9d,103
2890995b32,395
3eefb6f02d,754
061f2729bd,669
445ee07efe,545
394956fd49,220
e9b058f0f0,749
ac4331b411,542
5fc4559c16,581
6b677614ea,521
8d08d5a68a,511
9df2466f89,172
4bd8042755,623
9da48c77c3,839
847550431e,711
ecc2ea758c,676
7aa7d78d30,318
1fdd703c81,420
c4a70f7cba,310
d8da34b265,412
6169381013,412
f1681f27a6,346
4ca0c2e20f,342
8d71ff6d1f,389
ad459fb6b1,784
3797fc31e1,636
c8409479b3,235
8ea497ed9d,814
a9b099b251,258
8d8bfa55d5,482
f0d5d88809,790
78f7d2a79b,663
290a374cd4,551
c771336efb,354
df2ec73bd5,687
2998f3f29b,777
de7a0dc03b,543
0e9624bf3c,672
1190a333a3,497
7ed44899db,283
87ff4a488f,578
1bde429ee9,563
b65ac8a9b3,760
14d7924ddd,921
0a7fa5c5e1,591
dc0047f648,383
955a22dab3,270
7e21858e69,643
71a8710bfe,836
11b8214fae,702
d97f7b6b18,409
b7112227fa,233
b7bdbc58cd,349
bbf1d1b243,629
d8bf9761f8,641
4e516a255d,337
c005e0beae,150
e4a5a7227d,186
fdd2dc5ce6,480
d02a7dc593,396
e325b6388c,322
dcba17e654,390
1a14ae3468,538
051bfc19fc,366
97aed38b4d,371
e63b9c1cd4,736
8d641d2e8d,552
905082b7fb,233
cf8042ccb0,475
5f41db0529,336
be06a00a4d,558
f33605c868,557
35d30e4e6d,428
fbb738d83f,529
78b42298ab,302
7fb929c05f,452
e7d963d69a,510
7049da9998,507
6de89340a5,767
05a54ab210,188
74a3b69852,533
75dda4f3d6,512
01aa774656,324
b49a70d0c3,862
3011a7f48d,493
4a2dcbe387,483
3ae90bbf94,162
71416f3e05,603
a5050ea371,547
3c0ae755c9,809
77e13dbb16,426
ec7058e510,97
9d72658a31,329
709b6f8868,421
5f80ba82d5,799
2999c30683,767
3e8ca34142,485
936d863260,775
f0c6966ef8,526
7f6ad34bcf,208
643005b5af,401
35371045fb,609
e1c2f954a0,569
69f47cbc7b,662
dd230b84a9,343
97da46ad4a,715
c621f020d9,570
5a109d6ff4,462
e64b6d27bf,184
f0743b3eda,757
de8577c69e,944
c0df1c6bc5,654
8370703e18,440
7b680e68ce,370
e25d11adc9,94
51ad23de04,373
3a828fd486,199
fedc8a385f,570
ba987b336e,420
85c813bc7b,552
2d450d63a8,761
ab7eb91a82,369
da73799b4c,401
00f1af5e69,705
2bf72b17e6,639
88b89e2654,508
62feb1eebf,513
b46cb148e9,210
59605645c0,503
5aece0449d,624
8d71a7b436,381
e04715a8e5,477
cb3f9687bb,275
cf39a7aef0,681
43d4e67fed,313
cc28f19bce,632
0c1a420b5c,829
837c793261,534
fd938a4752,517
3ecd9b4931,655
13d89f8afb,766
e5632bb2f1,631
65edaad9c9,401
5aec15741f,504
5299cd2c33,700
c5b4548ff2,781
343a049d60,375
4a411c946b,498
c05245c247,698
a589985aa4,711
975ae481a2,374
4ccccc2ff3,409
e4cc57f730,418
83dddb0ca6,478
30e2d59d62,578
e5a61707cf,434
2282d94f28,675
6705b7299a,317
0b9424abbb,334
92caf3281a,218
96e1a80391,515
dcb7468a65,427
3bc996d7b7,573
a656c1edc0,505
42c30e696c,433
573b493456,257
2dd21f355b,417
0de9dd9520,224
6e05b60c72,286
6ae3ffe059,860
c157e34751,405
2a82ebb062,781
c2eed8269f,511
4abf00b33b,449
97205f3eed,580
5b087e5813,591
cda1d37159,396
772ebad9a4,815
1894f7c35a,648
3f9678c6f9,201
a7c05c669a,487
ac26efe98e,648
45116205b9,379
7bf1f7ff2c,99
3791842a6d,469
23578edc04,443
a1b071d24f,570
50d7c206cc,747
555653d188,398
aa250d5464,400
4cf9a64333,169
d76b5e2a7f,215
80a60e50be,425
d14da73251,377
dba4475686,64
1301514d67,436
389a9f7ad6,438
0f19e90f78,72
f73561cee2,360
e576adfb4f,63
c9a6cf85ca,398
1aaffdb790,73
62df6591d2,535
1bd9b1a1c8,62
096788e6c4,619
9cead7930d,583
688b56cd43,83
3e4ea2e9b8,837
642e79bdbc,777
7c14a49942,370
c4505b8d57,247
3d57917af7,455
dbd5499147,451
82a5a9bf4a,811
e0b26de691,353
20482a66e6,450
4a4e33c15e,262
c30d453614,772
25fd997ffa,417
3a41611201,449
98872fcf4e,618
cc30dc52ee,554
8f3c9b3a6f,600
d91a887ed2,405
094511c4a5,481
0aa90143db,159
ce573caad1,527
8ab63d565b,788
2cfae3f373,659
446509eb39,507
774ae6c2eb,248
01f2b031ac,376
06e0ccbc02,712
348f475161,87
6e79a01f0b,393
4e3378fc69,557
09dbb503a8,67
47d9ae7016,639
18184347cf,151
250a94739d,477
40db8da030,725
c4f8acef95,387
7959b9bd53,259
1aeaa85dae,340
74cb9f9a6c,628
6869e641ab,847
00cdefa5d6,555
3778554f16,500
e093696fc6,386
6592d5e7fe,607
9d5aeb5104,450
4f84cfd807,525
a99d486d6f,240
4e98c975bd,306
0c66d31a1c,404
70239a8c97,344
6e8d40dc65,564
e113a8b7e2,727
a40813ad63,821
7b23a72408,350
c3dc03f42e,423
238a3c6d9d,799
29cfb788f9,364
ce7bb8f52b,494
95e69499a8,711
6ba0601416,424
b011b540e8,848
23bd6495e5,221
c1b9ea094d,518
be02cfe5da,97
bb71f5a675,760
9556d5ea0a,187
eba212cf18,594
3d0eb2ac5b,159
36e6e20bd8,342
2b62bc74fd,536
65b8b45711,437
826805973e,461
2f1e684ac7,449
8bde7fa6d3,294
6ad49a6e14,314
c52faa0d3a,377
d63e5779da,278
981bc36e6e,400
085484b27f,507
70a4a1eb64,477
91f6bcd7a7,665
6b1694099b,648
e3bd0d2365,377
4c09e631c1,521
ab222f9a41,789
5ca5ec45da,480
9134be08ab,739
8d7e882550,145
22f5dc03eb,627
628e8fc49b,486
c7df3e05ad,355
ad7d11a9ce,422
86321af3bf,899
d84c0443ef,292
bca65f4faa,605
cb8d49e61d,522
7a9729505b,503
c955f688f3,324
0d14aedcd5,564
3666f04356,507
4bbd0a683c,279
1ff103fe54,676
715295d6ab,801
0ad7dd5b44,385
7f8df64318,257
6704437efa,357
a39c858e2c,796
7fadebf068,423
b91e65bb04,482
134502bf0d,540
c854388025,766
a54ae707dd,745
7b33b2ca6c,674
a218c04841,338
cf9c283f60,697
e7cd8cdcb8,562
0b9fbd9b42,639
31b22c447f,609
10f1d4a32c,166
3174c61ab2,930
7c46ee160d,137
d79c094faf,606
942bf47b58,248
f64e69ccfe,460
45123cba3b,92
7de3a34407,590
d1adf6a8d8,663
0ee6773a65,789
495424a64b,739
d65df3a8cf,842
e487752343,364
34ffa4722d,271
e5bd8ae238,845
20ff112fb3,123
8f09a3c64f,263
dd07581d02,322
ef77a03cae,401
d4b3a58d5e,558
672b6c08a1,821
4b4d404c82,410
cd01f01ac2,433
d76ab972db,692
54afef2ccf,330
454c09bd70,480
0091fb2dab,306
cccb72adc0,347
7300c9fdf1,389
604dafb545,607
0bab031d59,491
3b408e43d0,215
d2dcce97b1,516
f290d2554b,625
050bf9ca30,538
9c4e59c725,570
20e707e4e1,266
f50030f52a,530
0b86387a02,605
d5a82ebebf,823
bb633b3089,755
93577f1313,420
960f8991c8,641
1b1bf5bd6b,415
5c0acc3f31,72
52e6756789,863
58c00da563,831
6730d663de,540
ca6f8f16a1,310
67fefe864d,953
228e88f048,115
41dca1ffb2,362
29a27c9903,750
770210adb4,599
d51ef97f33,487
dfb9785064,794
b36d540a8d,461
3175b43628,802
12c17cee12,355
9b3614da4a,827
62683a84e4,251
92fa3084e7,536
6bdc887531,82
165df5edb1,464
14dbe534d0,359
8e132e492e,230
68c1093ddc,376
51d5142fdd,323
04467827d1,528
14a00a63d3,268
76ea2b7366,581
5ef4baab15,507
dbf7801ea6,246
fce095c11b,737
67913364b6,502
98c93a0d18,249
57243fcad7,579
1b6afd84fb,526
e846787720,539
1c23f6817c,268
0c6e42492c,237
6eef02f2b2,338
22ca08b636,161
b7e9aeb1f1,484
0360e6f681,430
0c842f5207,148
aca781ea7d,549
a971d2ae53,704
8bbb229784,814
2637e17579,780
772d2aed6b,427
3983d723b8,745
266653cd84,354
2fb7fa40ee,620
d4762e96b3,429
9c5406268d,835
9641c4ccf1,836
f9a438cdfd,835
fcdf222153,463
ffb1b9d096,612
a7ad37eda1,364
be4a1be61e,487
75ea71b97e,685
e1e2a4a56d,629
8be32a53af,788
d7d3ead58e,318
301595fcd8,501
9ad3911361,943
2f8b6beb17,68
6ec1f0c03e,701
563d6cd7eb,513
a4d2a5df9f,846
4c2eb1cd66,636
00e6e260a2,625
85813f234e,538
9511d7e887,104
25b1cfb30c,424
a77f69692a,953
1649955714,797
ee09643244,728
1cf2b64739,814
3f4a3d99ea,446
a4a1e89b8e,431
41fbcb79d9,404
7f45830e33,879
9d64f7778a,609
1432fcc191,746
6d428b7d07,612
173abc7490,494
d2d9c7f757,936
e06a3e3bfb,227
1c458ae740,287
c866a1e2e0,464
cecf808839,620
9e9f1a10c8,679
1c900e9782,268
7161efbf0a,503
7113090556,578
51a170c2ea,570
53fb6926f1,585
75cae57c64,188
e2351d6eff,396
9bc6bf1c23,518
ceda8750a4,603
920dd2feba,931
d1835bf888,487
cb9c3597e8,123
ad068f08d1,369
c9ba1867cc,540
bdfa099910,412
ffca8b12cc,183
ffc0ed590d,646
8a4c33185f,280
edaf99ea34,399
ef8b8553f8,447
b702f2456b,170
edf2445671,432
8925e85c08,545
f67e8204ca,436
be68195daf,579
bcc816b619,808
a09eea259b,230
8920afbcd2,147
3a6f5a2675,425
3fd8443a93,400
f154d2eb14,654
6721c5356e,316
216f53089c,543
df3c0ca9ca,511
7551f356ce,152
92497ac74d,660
34f546117e,84
a2a2ec508b,320
d0030ee6be,551
9694305ae1,598
25a273a16a,688
e48ce37527,403
1083eaa92a,301
dd20094c03,841
979b3ab248,180
05b824cf58,251
291464ee6d,154
e5699c01e6,880
49a5de33b3,703
307f22698c,650
97efe48f6e,207
7680c9b7fe,485
49ee3373b3,634
b42ae73708,382
bab082fee3,505
9950526250,260
d7fef0da4f,184
401310594d,583
16e3b0564d,775
a6a674ec87,624
d167981f98,894
40a6d01026,236
7e713574ed,314
be8310513c,571
b6235dcbb4,776
82b7a32ad4,276
3589572823,660
80eae07846,478
0ea4f97315,687
25ab18341a,273
f7b5458d2a,649
ba0b91bf45,798
952563a97e,505
be053f21db,734
389139a9d0,583
9f350005b5,462
9b40ed4c71,719
98a4f24dcb,336
7c5c9f8ba4,611
68ca6d4b5d,785
444e6e251c,405
44730f65b0,331
fac66f7b11,677
b212dd2177,452
100d433d0d,498
0be104dd37,93
489b8e8389,756
38daf12dba,753
8df9c84f20,810
3ec16830a7,272
6c74777cbf,469
52c9a7d0ea,646
0e54c8098a,837
03733663ac,799
400f822d93,311
570761aef4,702
23062a0de4,187
be9f4dba24,635
db275a11fb,918
c76c0acac6,180
e2cc98b860,531
807262dbb7,533
a15dc1875a,448
7aa8677b5a,287
d7778398ed,812
814a711be4,458
6a2de1c736,639
e202f8d4df,625
f7f8a24612,803
e67a038cf7,255
ec33956570,356
c424ef2d35,716
79c3a9a0de,736
302d49efc1,180
82c95cdb56,607
b3b9fd43cc,686
b3a6ed3046,377
7d42cc767d,439
e0dc20e66a,106
96b2a2359b,320
8a23c93c1c,493
2ffcaf4c45,662
921fe866ac,273
7b2d4b9295,726
6b279fcb79,673
a01134fa8e,671
c83f3cc8ac,744
86aeea3b74,381
91458415ab,185
20c2ec94c6,355
aa29e7876b,388
fdf773357a,370
19611e0df2,730
bd4dd3ba3f,563
a388900be9,603
508213f8ca,480
ef44ece465,630
fb643d300a,620
208d90dde3,228
c3ea16ed8c,546
7aa0e4e924,292
61c79657d1,454
401718a5ca,380
f70176789c,658
af8d5de7eb,762
38272bc266,287
34c4081c9b,394
502360ae46,385
328929d96a,576
b9d10b62c9,659
8a83f122c0,729
90ac7f0cc8,845
eb84ce7263,842
641dabe2c5,357
7ebbf0b3dc,373
71ed7325d3,130
2bca466c25,113
a919766328,78
71d5d55932,649
502a8b84ea,566
b72e542ea7,348
a53cf7d9d9,293
12867cc74e,789
c5d6528a35,196
ee4d7cfcea,407
2d6d0b8ed3,675
a70be225dc,560
09a9bd4ffc,858
b2fc87dc4e,125
8fa22efd9b,803
a71ecaecb1,224
b65e79a4fb,372
bb173e1ef0,688
82eb6c93d3,492
d05ad715e2,453
6bc1550a56,677
01926f809a,601
9e26b0563f,354
3666fea8c3,805
6dc107059b,739
5ae57cf40e,479
0c36a4de54,385
5a3ab68a97,725
9720e1e105,179
2542f94c1c,604
d9d75842cb,514
6d2b421f7a,80
da116eb67e,220
bdf243fb52,589
76d317386a,277
b07015747f,526
2fafa3db1a,390
b3ffb97bd0,208
54d675829b,636
fb9c58299e,806
d910edd2e7,257
abeec5ed35,477
43eee3a16f,109
68220c08c2,575
d23419186e,410
9aa744c0d6,842
293636b7d5,348
7cfbd6059d,847
0fc3f9d9dc,800
25ec24dcd6,348
ff377c193c,263
ce6b910fe3,959
8c8b8b7d6d,771
e1a51e48a1,353
1bbf1cdaba,530
a58f7bf642,518
583b5ed773,405
f50c1f8bce,603
f051e93f9f,401
952c9f8a43,431
3be5267c36,576
a0e9cd5453,464
e02453fa1f,545
1a407db63b,442
871aacfc7f,783
723ee6c018,242
1bf3d27d55,459
50e92f4a67,834
bf6a587575,331
5df1adaa10,711
641daad2d2,529
6519dfb0ad,424
ccd4f37dae,329
f2a062e477,486
8fb4b30658,204
3b5d5dd52b,511
391aa43e9d,427
352e661350,550
d84ed53d33,636
1290e11543,672
b1956b1703,457
b54c20b864,468
3e71bbc1d5,539
c6c65a92a2,286
a371ec6aee,834
f19171329c,847
feb066e638,134
98f4e2f918,237
dd4af2ee73,346
d43149afb9,545
36118090a1,282
b2f93873c6,684
20b67a6c1d,656
328e232d2c,539
09a2862301,479
3ce95c74d5,745
6a2dd17071,590
c36ea2b661,944
0f3af50fdb,536
c3b31898df,587
9bfb38a26f,162
0e9d78f14f,339
5cdaefe6c0,619
5f69ff419b,780
0c59027602,464
1bcc5ea50a,522
97d23cea10,655
a77029244a,620
65556f12d3,67
ede06242fd,276
3255c8a764,200
c5e23e3c24,555
25386ddea1,178
b607345314,169
31975a3fc1,505
f976134657,535
f2f7bfb55a,87
87af61df90,611
8bab2b0c82,141
fa461678e9,437
97fad1d33f,386
e11479e2ef,530
81d87e9c69,420
9f3d03c145,595
c66e8dcd88,580
92eb4aa6e4,711
1a44c4e591,674
057b1c6840,760
6048597c55,295
7463d7da9a,516
c22d9b32b0,352
3a8facd639,533
3c44e011af,376
bf92688cf3,124
9edc9cd726,116
ad58a834a8,613
14fecd67d2,142
7bf025f29c,626
0fd4f71b7d,396
dd3d4091c1,563
05b9a246c6,393
10ca4a5d66,594
dd10c894a7,807
dc9b82b153,678
bd29207bc3,694
78bc946c0e,320
bb9393397e,369
92af56fd8a,588
f4676634e5,555
da28696786,430
7910314114,848
af3bc2fb94,797
0b925d4e8d,756
0b118ea7b7,529
575fcf27fd,658
ea38e39ba5,266
7bb4e8e6d7,756
1cec04bb12,504
531687f063,530
934a1de79c,775
e5333c6911,818
9bc43ac1d9,764
a5c44e49ba,331
7e777df9d5,847
f2d5b21c5d,699
82724f83ce,465
95862fc051,146
0852944481,767
ad34383074,200
bd73a889d6,344
f9cc9a649d,532
760e92cf87,250
22479c66a9,496
d62486399c,179
9be8405130,790
9ea97ebc02,678
bdde42d974,350
a7c9e07706,504
d2164759b2,236
7b72683a91,253
448a080d3f,417
162f738a03,95
3d49c23446,645
fe79b09a4a,442
ae807d587a,596
bd9e699850,374
ab343c4976,132
610522a8ea,789
5607cc4f40,800
5572857e9f,882
859f69af1a,633
d384ce1a9c,850
3bbbe5e44d,428
835fd78e54,723
3056753c3a,562
a3f894216b,543
763de0e83d,187
6b464d56a4,154
02564072c0,738
173b15430f,725
4ebf1a7500,818
0208be7868,182
220066ba05,381
17d27ccb9e,670
7eb6261dcd,256
f97e33f4a0,401
75bd1e0652,434
62d13e356a,507
3aad1de5ac,133
e20e33ab7c,656
0f23861d30,105
d0a367e216,744
f928d746c3,395
4c26629cdf,400
cdb1d2185f,924
4f79ec0ba8,786
9c1a87e7fa,595
4d119162bf,662
984cf461df,649
a6ffc65eef,794
ebd7b4879f,84
5fbff21973,229
80b0fa63e4,449
b538164346,592
8de3dc60ac,769
dbcc1619f5,70
a945daae40,487
fe2c23d972,612
8f90213bc5,320
a4975f26d0,688
7999a4c07a,699
7e9501ad1c,301
3e70505ba4,892
128d07c753,243
0a29abfa13,636
0d52ed9aad,527
87e5ff8f08,793
c1f15b6967,182
f006fb4fc6,299
e21021cd36,523
9e88bf3ab1,203
51176b9d90,503
de1d3a9266,254
60ce9113f9,734
5520599432,394
dc35bbc9ee,416
fb131f3cd5,790
563692395d,273
df244aceeb,570
3521b38d49,634
2baa4cda28,667
e730c9c4e8,773
34bcf08008,736
31888f3b13,751
33d921c28e,635
22263d7cdc,809
6f124c4dd2,635
89381f766c,623
a2ca5eec91,792
7f7fcf0a7b,831
63a371159d,75
cf8ad2b1eb,684
c6ccbc78ff,386
70a891a3b9,679
96065da756,350
6caca4af05,339
880f4c16af,817
a19987ca28,440
86900ef966,642
e3ee715d4e,516
5bf4cc95a7,748
6d27f1faf7,585
4f0f086203,553
ccfb9693c3,644
5512a556b3,955
7b20febd6c,294
a9054ffba1,843
2d230a0550,322
3f99903e74,344
2b9d6bad0d,537
2a7336b189,776
6c10ab3d93,677
92cdbbb3f5,491
dd80b7cd67,717
7270c3b9e3,352
c87cebf728,434
eccdd0f368,524
5473d1590d,691
4359dac218,843
804c7d7108,659
0bd1e720bc,512
7df490b209,699
bb3a8a42af,398
9dba372ece,372
99b6682fcc,499
d0f06eee13,160
b0f7c95ac9,455
f8c1b2b3b1,325
8a578f1c6d,651
7d3b22a889,595
a5ae14f500,259
f6ba31fbf3,714
d4be3d7e50,840
c620332bc0,411
c2f2f9fb78,687
c6d9c13cea,135
6fb29028b3,567
f889a20f30,115
6bcf6c19bb,587
6b090a7068,561
3da8005edf,525
c1fc605426,858
1aa5baa761,345
8f7fd55a76,682
827360080a,555
ba72ecf0b5,347
d9140cdbc2,588
fe6a637d8d,408
2a0583533f,74
38447389af,257
ccd8906fbf,176
fd0d738abc,123
eabb73d429,439
e0d104baea,410
ff2ebb3e79,630
25fcee37d1,839
f3bcfb2955,550
195b9ae705,596
02910e3652,492
5d9c2a8469,191
88e238caef,601
8c2dfc1e05,294
1155134b65,505
12c401001b,159
e589972dfc,486
9608c60728,564
0e8e9e9b41,236
d9dca6cf43,275
9290c42ee0,116
7a4ef2cd6c,659
6e339205f1,461
ee9a8aa9be,507
50bc1a2eb4,149
09a7af5a1b,124
2bfc5326d4,321
cf495190b9,821
6c39cad9de,516
fd50358e85,888
2efd3776d7,371
67ba09a89e,448
376826eeb0,286
aa82830b4f,319
462a384a2b,305
c614988286,126
616ef89f45,321
15a7893aaa,457
a64ade1730,451
3a1e404bbc,720
929322a227,473
f2b5d8aa8a,851
12aaea5149,459
619fa9083c,513
ed2dac5160,451
11737bd271,273
13df1a9d29,808
ac42154416,53
f597d72b6d,324
0f5b2d9561,172
cdac58c984,855
5fbfc69a6c,670
57b4df87a9,412
f716197b94,693
b2c26edd9c,957
d2776b82d5,670
933b9adba0,570
6acd730f72,643
c05c593480,222
f9aa42899b,193
2338283d0d,238
e60a29d658,481
f1c78adac1,346
8ec7e755e6,684
1d1ca0e373,557
4961bb7a3b,840
2533d14255,461
4698cc32f9,779
3a3e8fd696,399
af02eda909,612
367099de12,792
c491ef1f9f,255
24554f2d85,341
9848ad8e46,527
9e545de5b0,849
9be67d911c,270
3731205282,430
141495f4b1,661
a987ebe117,592
3371fb06cb,616
3c9c8cdc54,338
fdb24056fe,564
fb820642eb,826
af7343b7e3,708
298246d0a2,189
6d710ec327,566
bdfc5dc085,657
9931dd3141,662
7404408177,529
650dc752dc,817
64a2a50ee8,668
721e2e1811,583
5e4cd3fb1c,379
b44efbf44d,298
526453de1e,183
cf4b289c17,856
7054f9226c,647
0c25be1d66,488
f40ce50235,607
88a0258400,435
6efd749560,233
3474172578,489
03138aebc4,292
b2039444f4,419
0f785ea0ce,874
1835fd08ce,844
4045285603,642
bbb8eb87db,743
fd38950b2c,817
013e4e716a,257
8a9780932d,713
af226b2973,414
403b47ec61,373
8e3cdc41e0,765
950f33c5f9,325
4478a2a1e0,738
da3b6be1d5,517
b804c702fe,403
a63c9474ad,597
745be77eed,341
83b28f856a,638
33e736f52e,610
51cf810935,640
9047a592c9,829
73152cd72f,298
3cc902c1b4,467
0f13aea58f,306
5c9ff6624c,835
fb377b3df7,668
af85d6429d,548
c10a04cb9c,394
1ba6ec8c09,474
0b651bd775,602
763128cef3,95
971775bc8b,338
fcf64355cc,512
0692b505d2,424
3c0012cf47,705
d83d9f26b8,846
2e21ca5ebe,499
7c66d9c0fc,314
20d433a6b7,300
74a5ef33c0,342
fd119c8d2f,223
8795906a9d,413
5ca4a83636,788
463925cada,91
cf3c075df1,676
ff5d55d4b6,276
baa0114aaf,606
31a30113b3,786
2a44b1aa4c,554
8440daea2c,776
4f9f89ee2a,751
450203ec14,667
2d36bc16c9,815
2c22f20699,745
7af87e1aa6,800
390285454f,254
de2a295cb6,691
cc636fcb13,525
3118e18c79,374
93c8f958ce,717
77b35c01c7,299
32c6df82a7,675
15b84c63ac,626
145c06c2d1,347
4aec150e7b,84
196e75547a,746
e0650ed8bf,557
67686e8e07,635
d2bc78e5ce,620
c7f8839a1e,842
c75903d2a9,122
edb34c730b,239
b5af74d77f,109
a5079cb93c,437
a5dbf312b9,734
b596f5428a,327
779c169816,256
ae74081600,262
