id,fold
79115207b8,2
dae1555fbf,3
5ed25d35df,4
7a4bf67c4b,0
0775d2543e,1
ac08414ac6,2
67377e2624,3
20dd6bc2ff,4
3d329cdce2,0
3da729cae9,1
42bafd5bec,2
592fccad94,3
6b22fa7059,4
dbdc2b5730,0
a5964e0dac,1
40dcff68b3,2
28710277a9,3
db6f54bb56,4
3f76f25042,0
107f1047c1,1
1a8c4fd6ea,2
1a05259ac0,3
c9255da5a5,4
3d2bc98c66,0
b3c74119ae,1
1c7acddca2,2
e609ac2104,3
ba0260e3fb,4
1aec922970,0
af7343b7e3,1
7dea0df8c7,2
f63a24c964,3
8f1fbec1e6,4
5fd24230c4,0
40b72f14c4,1
b50f98299f,2
dbefc8222e,3
51ff6322d5,4
dfbdbcb4f7,0
df61ab2482,1
1ee8e51093,2
b8016fff86,3
956aa89d91,4
fd4d5819be,0
536c71aba3,1
56810440c4,2
e9909298a9,3
6419e5b53f,4
05be75afd9,0
a089157e91,1
4ae24ea066,2
de5f1f1e62,3
d800abe6a4,4
04ecf2b040,0
c47c5ea1c3,1
380209106c,2
c6cebf6829,3
f18c5bf639,4
bd1131dcdc,0
9a5f20c2b6,1
a67fe36ac3,2
31729627d2,3
31629cce42,4
e6b58b9a6e,0
5ca63e94e9,1
3ecb0db5bf,2
60235a3230,3
70e5bd9d27,4
cd3b8db4a0,0
bae698239d,1
efec59e86f,2
b28b22e057,3
5cca94091b,4
3feeed910d,0
1d955f8103,1
b81ebd84cc,2
316b113b65,3
9a9fa8ad20,4
17050aa15e,0
2bca4fe522,1
e764cac378,2
e109e2dc76,3
817a1259a3,4
6d4837b498,0
7ba5fb76a8,1
fa4f1b94b2,2
75b273372e,3
a03c96ed05,4
d15eeb222b,0
64752b5954,1
227d87ebc3,2
1d660098ac,3
ddd6c17de3,4
02a3ec26b3,0
1e78fe8a45,1
bc7512e68b,2
b6a6479b03,3
2ffff5b00b,4
90b1a59d1b,0
58135d5189,1
857293f3fe,2
eafa11cd72,3
08d073b404,4
7d561f388e,0
826dac705d,1
dfa4d727b8,2
1fcb42b90e,3
3f26445878,4
ce0e9def63,0
3fb8c2ce8a,1
23895ff11f,2
8865bb8294,3
87906e4144,4
2d20ee4eff,0
ac91198928,1
35da47b3e6,2
06d4212fca,3
95e69499a8,4
789b0007eb,0
2c5fd36516,1
a589985aa4,2
cebd6f3ebb,3
e1b3a4044b,4
30e4d22141,0
847550431e,1
688e20fd00,2
bc69ed9589,3
e3c14583d7,4
ee9bd5a04a,0
30feec0e78,1
cbae673566,2
92eb4aa6e4,3
563d40e991,4
01ee4f83f9,0
bf71bff284,1
b8a065e744,2
c687189501,3
5df1adaa10,4
7482e0c304,0
025f694e91,1
06e0ccbc02,2
0d7157d748,3
1965c20ff5,4
2a0d1a296e,0
fd66b58631,1
86c49fac6f,2
4789404953,3
3a23c0ad1f,4
4234acef31,0
b0d08bde82,1
1435d5602c,2
4eaf4060af,3
7d187bf4bb,4
4228ad4f1a,0
155bcd4b4d,1
c9d1f1d210,2
f346f5a7da,3
c87da590ee,4
24efbcb089,0
b4fc2ce0be,1
205bc22cbe,2
6f750b8a0d,3
48db3b8c5f,4
48c7477de8,0
7eeebb8145,1
b0a1a539d0,2
ef51bbcde7,3
973a4f6dad,4
2fc2517c87,0
2f8693379e,1
407bd44d31,2
832c709b04,3
1804a4c064,4
32326636a3,0
8a9780932d,1
92fb5b47ac,2
cb68c2431a,3
71c0f47b6c,4
e426261c0a,0
6102cfaeb3,1
773e6fba21,2
912b573a9e,3
c98b273ac9,4
dd8c8b143d,0
5bbff609ed,1
36eb8d9d53,2
2777901446,3
9b9bddfb54,4
7cf386709a,0
bc606fc1ec,1
07b92247d3,2
ec88937127,3
59635629a7,4
3b2be010c4,0
5dff1ecb41,1
a4db311648,2
e1323691be,3
96a7ad5c07,4
ccc41663c6,0
a1bd5af287,1
5f041131a1,2
4d5306ecf9,3
3f358013ac,4
db6202ef84,0
76c72dec1a,1
f6ba31fbf3,2
967b146e20,3
857e511397,4
450da2ddcd,0
726c429e57,1
c4a681819d,2
b69705bcf7,3
284894a681,4
ed5f2675bf,0
87a140d745,1
7767f3239d,2
1a4a10e974,3
bca0070a77,4
a6c55fe3af,0
d520e24c96,1
946fe1467b,2
699169e3a1,3
09ce3f15ee,4
bd38ae781d,0
2afd8cbff7,1
3606ccb4e2,2
23986c3a69,3
4a33e17f59,4
33bb699ffe,0
e739540fa2,1
68724d8662,2
46c8f4192e,3
5deab3e059,4
51a554c73d,0
2bfe79c7c6,1
ea5c00cd7e,2
6e70299b98,3
edc0dc3a4f,4
9bba9f0981,0
6bffabbd91,1
97da46ad4a,2
69b96fdadb,3
8bb2eca74b,4
dec41374ce,0
7e38f83eb1,1
377b6c18d5,2
bb1e7f303f,3
4603c0743b,4
d7d6a4e742,0
ffb2ad3f94,1
1e178288ac,2
d53032aabd,3
c8a43265bc,4
e40a6b75af,0
c25acd1ab5,1
be7014887d,2
14e3b9d607,3
34d898e6d9,4
8686b3a5d4,0
299ba3cf34,1
5b7d9ed799,2
71fd607e6b,3
f139be21a4,4
51c67608e1,0
3c01f5e5cf,1
0207954fdc,2
9930673328,3
c8c82dcede,4
918e6952a0,0
56583846d9,1
1fd2701517,2
1a5c093750,3
a37e566b4b,4
1fde67d42e,0
ff47f2a6f2,1
fb9b58527c,2
583a3ba83c,3
9d7482beb6,4
b807539a5f,0
51c4fbfe63,1
1fdb251261,2
9bf982cf65,3
e39ca54d2b,4
fde46e4a24,0
7a0c8915be,1
878d489fa1,2
d12d5894b8,3
bebb8af347,4
5155437a9d,0
4e44708d4b,1
f3b0873046,2
c424ef2d35,3
50b21b7971,4
2a070f3dc6,0
58ad3d9083,1
ad294a082c,2
878338aa59,3
566e168f8c,4
3c89b5b635,0
64ad650850,1
36841d78ba,2
991d9bf376,3
94fc265d24,4
6926d43d4a,0
257b9aaf33,1
a495e667ac,2
d93f654b79,3
9d48cf230c,4
35e9810619,0
67320e41a5,1
27f923aac9,2
93c8f958ce,3
d0d908374e,4
c72e00ed55,0
fb6ef1a753,1
a52470ae8e,2
cae5f3c6fa,3
4f684f7764,4
c26c927bb8,0
25094044ad,1
ee94d2281f,2
0fca192950,3
0690bc9579,4
dd80b7cd67,0
10eeeda559,1
38a15dee44,2
141d9f2d64,3
7fde5cb281,4
a7c5bb3d9a,0
cc4d4d7351,1
65b5805351,2
c086a756ec,3
8eb9bd0e65,4
ef13247eed,0
629388a831,1
07d631693c,2
f4a2cfefb3,3
91b90e946d,4
983fc78511,0
e364ebd859,1
ef4b3908f1,2
7cb2165703,3
598d720228,4
103713e20d,0
877343b661,1
ae6b6df24d,2
fbdd5e45a4,3
ec7522391d,4
a8a109908e,0
1af88d781e,1
980acb2f1d,2
f00dc3b37e,3
27144efbb1,4
318cdeff85,0
8f399c3cc6,1
1c1c2983ca,2
7d04e34530,3
dfee9e4bab,4
0841984941,0
b0d0386a1c,1
b8d543020b,2
f6cba2e890,3
55689d22ea,4
e16fb83895,0
0a3b7696cf,1
4319885cf1,2
dc59a10de0,3
66a00fd33e,4
aafdda92d8,0
ca3bf7b634,1
7818f0f4e6,2
7ee1b2f49b,3
a787b2115a,4
84450c580f,0
ef406bff03,1
64d8cbc1ab,2
e1ce826217,3
27c2b373be,4
f439b7a428,0
826bb24d25,1
7704608969,2
9b40ed4c71,3
0fe0913aa8,4
8ae4c4eaf8,0
17df03088f,1
bdb7d19e2f,2
d1b2555927,3
551cb1b843,4
ec244d46b5,0
7d58fd7771,1
08993551ae,2
30d4fb116b,3
9fe707f837,4
7205efa791,0
a026d16f0b,1
b9a6b4b21f,2
4a8d55bdf5,3
937ac0c55c,4
a945ecdcc9,0
3cc01963e1,1
f3d457ccce,2
3bde8847ad,3
61eb86f1ad,4
690b1ce5f7,0
ca2c7ceb97,1
e71e4852db,2
58bc76194d,3
9704b1ba61,4
e62622675a,0
510805c1d2,1
f4e6928ad4,2
3a1e404bbc,3
6250becb42,4
8b0d0b0633,0
96998d1ad9,1
b7a0e18aa1,2
b211bcbb47,3
f37556e4da,4
ef0e0b570d,0
f094ebc7d3,1
f8ff29eba9,2
c95e99e11f,3
80efbeb7e2,4
4c1c8b3774,0
0d55880203,1
111f53e48f,2
3e59ba039c,3
dafc37c9b5,4
53485dc0d9,0
cf856ef539,1
0172b71f58,2
c7f4301086,3
27c4850501,4
04711cb760,0
034aaba5a3,1
86cbc4e630,2
38e018ea0f,3
7587b8363e,4
5423d6049c,0
4cb8474e4b,1
df344e0599,2
020376e68e,3
f21da6e691,4
05bb19ebcd,0
419e419f89,1
f0c9aa2b32,2
914df9f8f8,3
367b744d2d,4
39b1d2294d,0
daadda3a18,1
a4a2921863,2
7e67ef84e1,3
73cf0baa15,4
f844ef3537,0
e969baeebd,1
55bc498d65,2
526fe8e7ca,3
67550b39f3,4
a011acc5d9,0
540b08ca10,1
963189b39c,2
6158817b25,3
b149724d80,4
fba32825cd,0
3dc343c503,1
aac747667e,2
9476c5ca8d,3
a3cc6ecf52,4
32f6748b0a,0
9ec2ecb34b,1
8a7395008e,2
6558dcde17,3
9b09626522,4
e09e63b36c,0
3391f0befc,1
d49a9c4664,2
b9bb1b7b3f,3
bce4cdea7f,4
2c312d9f1f,0
8511455765,1
572001f0b4,2
33887a0ae7,3
155111e72b,4
6d3a5ecdab,0
c45bc4c599,1
fd0c0208cb,2
b0d008f6df,3
28c49076d1,4
0fdfde6a55,0
4f05c105c6,1
08640ede7a,2
ad95b2baae,3
40e8e14e60,4
50e3fe9bc1,0
0712ea6aab,1
a63468651c,2
835fd78e54,3
b1ec2f27e4,4
e09572a521,0
491c5dbdf2,1
ba16f363d7,2
fca1016aa7,3
e24efb21d8,4
c4e9c0dda0,0
5bbcd70d2f,1
73621db013,2
5cd181b41f,3
099342689f,4
c79df71fb3,0
51d523930b,1
d1d7ed06cf,2
e9d8c832f0,3
48da4541cc,4
16fe0e5148,0
b6702e727f,1
4152525251,2
3116974feb,3
ae11c7b131,4
b2293c79c5,0
f7e8060b57,1
9d23bc70b8,2
50cd98fea9,3
1f536c5e95,4
5a3ab68a97,0
a60daba969,1
ff9d2e11aa,2
6e23b5482f,3
8d21f488a5,4
fa0beb5007,0
0b10d5525d,1
9435647390,2
46bf3f3bdf,3
0d61c54a7f,4
973fa28ef3,0
a0c2b4a329,1
448b2ab416,2
785d976125,3
44e625aad1,4
92eaa4c1c5,0
77b202a9c6,1
40db8da030,2
ea2206dd6f,3
c16f939a6f,4
e37147b293,0
6c147e8265,1
901cf47850,2
21caa62f95,3
173b15430f,4
71c5288092,0
126f253739,1
c920246511,2
c032d1b936,3
f22fc5bff8,4
2714fcd59e,0
36f364c4fb,1
ba281ddfb8,2
cd42b00c6c,3
751b4f4354,4
9f75213aa3,0
760ce79881,1
79017b6cd1,2
66ce83df1c,3
fd3eb62762,4
83f98d2c24,0
ed249ea79b,1
54e2419450,2
7b2d4b9295,3
bca07dbbec,4
4e54c259a0,0
da090efc50,1
81fd475861,2
e431838b7a,3
cc9a95b13f,4
10a0e97a05,0
27352bee07,1
e5d4791389,2
b2eb29f6a6,3
c29736e475,4
6627a74e9c,0
2eae73b03a,1
79b2e7fb3b,2
ffc6f6f99d,3
2c61e169be,4
e2c081fd15,0
d07279fb65,1
b1935eef13,2
c3f533acee,3
a40e1112da,4
c42a96a61c,0
5c0cde01b7,1
fc7fa22730,2
e423a30632,3
80bef8d68f,4
e113a8b7e2,0
2447b1e3fa,1
396c918307,2
3e0743ab02,3
3d558ae0c2,4
ccfd0dd652,0
6d9be2f492,1
39d7ccca10,2
9654d1a56c,3
3c3e74faf6,4
4424dfb42f,0
2de62031ee,1
01721bbf24,2
b2ef982b4b,3
34e51dba6a,4
fb81781b44,0
260b956861,1
6eb7db0910,2
429bf7c665,3
30a5a8d3c5,4
4572bc04b2,0
875dda3975,1
e3261dbace,2
196cffdb4b,3
bd48b27bd3,4
edb7317647,0
a6935120c2,1
b7f1e8c111,2
c68ee0308f,3
143ef299ab,4
88a4200cec,0
6aeee32e59,1
2b11f08d45,2
b890b261a0,3
b4b9723956,4
9abb77605e,0
0bec31a789,1
142c7c5408,2
a6a568e5de,3
ee09643244,4
12bf4f2d3b,0
3a6caba2e9,1
6c126643dc,2
6531d04894,3
a291ef5d83,4
2872ffab1e,0
82de84fe54,1
7a0a1152e2,2
710fc67627,3
5f86057ba1,4
0d5b43b41a,0
279f39950a,1
d978006aae,2
abd3256917,3
4096a4741f,4
7640216003,0
7a25e51377,1
04a5bb16d7,2
64431a59f4,3
5155ad847f,4
d64b58516c,0
c9a3cb97e5,1
c1fbb3149c,2
4848a3a509,3
b55a1e3033,4
6b1a1e50c5,0
9002e4bbcb,1
ff2c353279,2
ac1aefb611,3
f4fd4f5ebe,4
f64705a472,0
9ef54fa6eb,1
68d5a944e7,2
8a83f122c0,3
3a81cff745,4
0711675899,0
aa0a7a440e,1
34b01f1639,2
9e4e6733bc,3
9aebdf433e,4
36aac13e58,0
54296f679c,1
3eb810a03f,2
4555a21318,3
b268ce180e,4
88f479236b,0
4f9c0b8c34,1
7e5ffe9006,2
73e231af37,3
ba85d911eb,4
e3ecb649c6,0
19611e0df2,1
7163dee1f4,2
66e922c8d6,3
f6fc4f5177,4
4a91733da3,0
d7e6e1323a,1
3975043a11,2
3a3e1e824d,3
8cb3edc93c,4
316d0460b6,0
57a953bb1d,1
dbfc10558b,2
a81fe70c11,3
6b83d97821,4
5208af95c1,0
94348a4334,1
cdc7d77e77,2
7ebfc0aee3,3
f2fcceee25,4
f6c2cf9470,0
3ed7b7577b,1
af4794de08,2
cf063b6a84,3
fe86a6f843,4
fa233440c7,0
8a9ddaff1d,1
9970a663e7,2
13cd1b2e50,3
843fe9dd2e,4
9befc65890,0
1edcb6a250,1
4c2c29b221,2
2d1bc23321,3
c51ad843f1,4
b664b27025,0
9110d9e4d0,1
528bb36b3b,2
e619160edb,3
3e821f8642,4
e39f959114,0
e26935aff8,1
38a89c763c,2
56b0d83562,3
24af5751a5,4
d24e24eea9,0
4ccd4ad68a,1
b19db02e8e,2
e0dddf219b,3
005b02dd7c,4
3a39bd2a91,0
1ff6e2c33b,1
23823cad6c,2
14db62dde9,3
fe6e74532c,4
9bf022776e,0
c0b6fafc47,1
6700ff86b9,2
c144359991,3
1c3df8172c,4
b2a7f34fa1,0
6a06625d6a,1
9595247472,2
a3e5e1d301,3
bf76c8aff3,4
7f0a6fb2f3,0
ad9f0a2927,1
9b6cb72794,2
ea127c793e,3
78d776d952,4
5f9c7e9503,0
659ecabddb,1
51a67d4268,2
8fa238ffc7,3
74b9b40ef0,4
86fff4bd22,0
26b573dd27,1
6c50e0b05e,2
70d9a282d1,3
f819844efd,4
b47f64fc94,0
b2ce3e9581,1
da0338c297,2
63a0fa5b43,3
0414cc3198,4
7a26e2ae43,0
5e4f66c987,1
2fc6fb555f,2
d6066d27a9,3
c6c66ccb3c,4
ef29bdffc6,0
4c8132dc73,1
e0cfbbcb0c,2
521d437270,3
d3b47c38e2,4
d0aeae2658,0
be053f21db,1
356abb91d5,2
6becbd1796,3
a13bd1e1fa,4
a745ee2cf2,0
5a689622e2,1
c5af6a21e7,2
4b1c5e085d,3
a5dbf312b9,4
115485e965,0
e51e614146,1
abcc448c24,2
9f0685e8a2,3
e60cd100f1,4
05139ad3e5,0
7e3425f0f9,1
23c6efd41e,2
0794347c0c,3
ef252584ab,4
d11b0da6cb,0
fefe2eb684,1
c8074c16dd,2
f448297676,3
60ce9113f9,4
68dfacddd1,0
64d66aa587,1
606efcc5ae,2
d9fe7e4fce,3
301bb33659,4
b31ed95288,0
c038f6fbe4,1
394f8072bb,2
c04c9a4bba,3
5d4ebda29c,4
e93e2f83d6,0
37949f5dd0,1
2567aa74b6,2
afd7bcd985,3
27e12cbcea,4
e138084a56,0
702315d0b7,1
a28b050491,2
ff0a22953c,3
8c232a1cf8,4
655bb63be8,0
636df5b27a,1
27e4bd625d,2
22c42f88ab,3
d2c9311644,4
22aba9c257,0
7a1852f98b,1
1ec1f4b3ea,2
0daf208ba4,3
44047c3e10,4
558f33e591,0
a8fe8b9306,1
03faead0bb,2
14c2834524,3
4989c6509e,4
c576a01a52,0
a7fad8af86,1
ad4bfb8c00,2
d308ec69d3,3
120cef9fab,4
dd7f87e316,0
683fb67c92,1
e0a6b46fd1,2
971ff26c0d,3
7f380f4095,4
07b344fbb5,0
7f3a6d74ed,1
50d3daf954,2
ddb1a59147,3
969caf2c6c,4
1c427dd881,0
eff7ff1f67,1
c7b4b3f494,2
79c3a9a0de,3
ff9e8760d8,4
7c3c772835,0
942d3bfbf3,1
8f1145f250,2
7294001ccb,3
e63b9c1cd4,4
9c75c05f12,0
f2d250342d,1
247d730764,2
37a866550e,3
de1b4b1e70,4
36a7c1effe,0
72fb8a9d26,1
8dd3227410,2
7877bf3a49,3
d65973824b,4
34bcf08008,0
a0b00e7922,1
0951f85203,2
7019c22c5e,3
259b4c2009,4
6f19d11809,0
82fd0dd4ae,1
db00870dcd,2
1c674cc105,3
9853112f5e,4
aacc6d9a4d,0
b35b1b412b,1
22f989d627,2
375a8da879,3
fce095c11b,4
0c426c1510,0
f2f0278d02,1
1751290ca2,2
97603fdda8,3
3b69920d03,4
86d8081e4d,0
12a7d7f2e9,1
f8594cc56f,2
41e672b66d,3
a713287800,4
0429d9759b,0
5a0e07149a,1
70764e7a6d,2
075c30e2f5,3
efd1625f2a,4
687093f687,0
a94a0b7780,1
c0c83b4e07,2
48e86df5c9,3
3a6f7f1320,4
582d92d3a0,0
e544c8249f,1
ddcb1ad560,2
54dd074cd7,3
6c654f0642,4
672bb9b070,0
1873c5eced,1
c215d4d831,2
70958cacd4,3
aaa025af5f,4
dfbf9cdc06,0
eb3a40225e,1
02564072c0,2
b9281b76e3,3
87eff3371d,4
13a93f9444,0
c9a1fd48f6,1
15253b48f4,2
53e17edd83,3
7cf6272d08,4
ea97efa26f,0
aa74dbc398,1
4478a2a1e0,2
7d8e81e137,3
6364ce708e,4
194e149187,0
e671d3f744,1
982eb40781,2
86d22b5b83,3
3cca3f86b6,4
b2899a1188,0
c3825792c5,1
9134be08ab,2
0b03165d15,3
68d047de80,4
2615b5210d,0
bef0bdcde3,1
a754e003ca,2
9121e2f1dd,3
acb9762a12,4
73a1614bea,0
ba98ef6b0d,1
9c4468a160,2
5d15e26742,3
3538c8a7db,4
6dc107059b,0
d7ca0bfe02,1
71644debd8,2
f5d9f8e9b0,3
18078e8284,4
6b5b7c0ff3,0
0feeb1040c,1
b0f23f7415,2
495424a64b,3
acb6f14934,4
b788ebfa2c,0
2f248d982b,1
b2776c7bf3,2
5ba8ea8437,3
533383b680,4
20ef62f227,0
01f2262bf6,1
ab7fcad758,2
649a81e118,3
42f46dcb33,4
c2b183bdc0,0
a9d6ff5d4c,1
593c918ee5,2
b553dbb375,3
9ac1664234,4
e9ce8188b9,0
67b4e6e068,1
21df07989f,2
e2262f7275,3
f5e19b10bd,4
570d1da727,0
d1b150a0d0,1
6654150ac9,2
1d9f4e875a,3
7054ae209d,4
7f14677274,0
ab61a1c6b8,1
285c426094,2
60a54aae83,3
95fc6d05a6,4
854fc2c0df,0
6b030ae5e8,1
6e86ef999f,2
a515cb395b,3
19a46e881a,4
15c00d00c4,0
aac707eaa7,1
e79aa5ff58,2
35aa9f76ff,3
69c5f6be60,4
4bd87bd3da,0
24fa97853b,1
e34eaa10e1,2
299c46c3d2,3
62cb5b8d84,4
7e3f31ef05,0
dfb780956c,1
6a936a6de9,2
e265ee440b,3
b83a115365,4
00329dc15c,0
5f1e22d81c,1
8ef76ed16e,2
9324c530ca,3
f4c0be9dbe,4
1436c973af,0
7520edb0d6,1
1640610fd0,2
168f625d62,3
a710b672de,4
c6bc5851f4,0
1dfcbf4bca,1
353e34b6a9,2
ea7cd41d83,3
9e80f1de5b,4
aec650e318,0
c2c8c4bcfa,1
432e819b15,2
6f533a271d,3
25da96a64b,4
3f8dab943f,0
921f62423d,1
2fc2b3f3d8,2
8d5a7fe872,3
9b095d1144,4
2d75d6bc0b,0
e12cf83477,1
820b99b513,2
6781b6e297,3
90720e8172,4
210c6bf5d2,0
79f6734016,1
9a3abd0ba6,2
9b585a2ea0,3
3e5e5bc3be,4
c717a458f1,0
eb735d8274,1
27aa644839,2
39c47a3f54,3
ce78d7d613,4
d96f1003cf,0
baab5d127e,1
7ccccf5f30,2
1fb19a252f,3
e4b97067dc,4
f0633e8b86,0
8d2e68312e,1
bbb8eb87db,2
60a5591917,3
d14db20055,4
e639615636,0
936fa8e3e4,1
a3f3157a83,2
1401f04c4b,3
2deae378ef,4
b01d2e5375,0
93bcc09673,1
593b21a623,2
88017f8e99,3
8cf3a6a6f5,4
2071f9850b,0
fbb8eba26d,1
5187928643,2
536106a930,3
2056c97a10,4
e141a12073,0
5c7e257630,1
74f00bb214,2
0505759310,3
1f086449b5,4
903ed53422,0
602dc99f10,1
4b6bc93e6c,2
700614dfbb,3
580cdf3c55,4
2135dad339,0
c83f3cc8ac,1
6614d038a7,2
ba836c5ae1,3
d5d4ad6b25,4
d0a367e216,0
faaf883ec2,1
52aa9a9703,2
daa0c14bf8,3
a988661613,4
9aa58dfee8,0
8c521772c8,1
f31db080ea,2
0b176124c4,3
adecc7ecaa,4
e59a73943c,0
a58b03118a,1
28a5f65cc2,2
f760baa181,3
2e87e350af,4
58a1c44228,0
1f1cc6b3a4,1
2226df3ca1,2
82d8b50c5d,3
3983d723b8,4
d9d06aa699,0
424d862bcc,1
a54ae707dd,2
3f90de437f,3
e8325b54e1,4
3ce95c74d5,0
935329585f,1
ab4a9da299,2
3ce13de7cb,3
bbb43d70f4,4
2c22f20699,0
eec980e314,1
a87c29bf6b,2
4f7ba782e6,3
647acd5865,4
e05b637f1c,0
76ecdc5896,1
8fbd93c9b8,2
f0b36fc8b3,3
ed2151b47c,4
4767ae41d0,0
9ffb5d6034,1
4400c5bac8,2
6e166d6284,3
3da8ee4c09,4
0c4a4fe6ec,0
0c62dfc234,1
a1abc4d779,2
fd35db589d,3
0df375dc9c,4
893bd55371,0
6460ce2df7,1
c6722496fc,2
b6298c4af0,3
9411951a0d,4
d303e1774a,0
b941c8a655,1
f7282eff57,2
86d8cd13ac,3
b15561ae18,4
32ee738945,0
9b838f638a,1
ece0d4b36c,2
55e9012561,3
7e40cdf1f3,4
877d1a7ebe,0
bc7e49ee18,1
b28690f7ad,2
02dae1c38d,3
e18072f750,4
1abe5e8a3d,0
196e75547a,1
e4bfd07346,2
a3df74dd31,3
95d3841a53,4
1432fcc191,0
b51eed936a,1
e2de2ce77a,2
070da35501,3
ff69f8d84e,4
f8e7ee80bc,0
2eaa0e2925,1
badc44bb99,2
3a45a51f21,3
87dcac9eea,4
341e90a036,0
50d7c206cc,1
139d31bbc4,2
3e56432fea,3
a2437f978d,4
a36c68a4fa,0
902f970c1c,1
83d4aae732,2
fccf003bed,3
31683f8a18,4
fa503f3f93,0
5c520f8046,1
23917c7f27,2
4f28c879e1,3
840f1a7eb1,4
1705ade299,0
caccd6708f,1
0bca43f7ff,2
c7b9c59554,3
c62768ea85,4
18aea1f624,0
752368df10,1
bf1bd5c21a,2
989778f18c,3
c120a8aeb0,4
3d1e2064c8,0
40b45f1871,1
a7c9f89610,2
c0cf5a03ea,3
0d9f17158f,4
e1d26c8806,0
d4069da6d3,1
b303943f66,2
2bbba74c54,3
44ab5b7be4,4
ef79b3b912,0
ad212e6869,1
d927c15fb4,2
c6a614c6fb,3
a1e1b90a18,4
c573df4315,0
9a6aec2179,1
41cb99014d,2
416a425526,3
2cd6db6fcd,4
2d29478050,0
822043d604,1
5bf4cc95a7,2
c98c4c3f09,3
684a14ff53,4
49ee9c5e00,0
98ddd20ff1,1
dca3f5ce34,2
805a279a36,3
e9b058f0f0,4
89a201b5ff,0
6924dd75cb,1
9f436ce32f,2
0d31971e2f,3
8e4e5f12f2,4
c23175cb53,0
b8525600cf,1
b523c067be,2
e41b2925a7,3
2d6b59a83b,4
3149b1eebc,0
a53e9abcef,1
d385c199a3,2
7b4ae4fdb5,3
9cd6d11627,4
6d00a14fdf,0
6bedfa8083,1
f419aaa1b8,2
ade356fe0a,3
e2f17cf732,4
b06fe13f54,0
cb2acfd639,1
4da67126ce,2
39a05bf91f,3
1477d3e710,4
9ccbea0d6a,0
e214be96e8,1
fd6a32c9b6,2
29a27c9903,3
baa44e8d1f,4
4d3a5d287e,0
1917722d17,1
f761f7c273,2
dbec5c6e98,3
5a945e734c,4
1f78b0cece,0
9ff01fb94a,1
88efb73723,2
6eb24b0585,3
8b0478ed02,4
9ef7777145,0
e01fa7e070,1
b6923d46ee,2
2233e6936c,3
03b8f5bfa7,4
558c857cd1,0
687a034e8b,1
0afffbf3a7,2
d514a30db3,3
9ccba7ec23,4
d2557e5d59,0
b9be2550e6,1
7ae288db6b,2
7df398e4ba,3
2fb72cfd9e,4
2c3585a547,0
539881f52c,1
b7af4a57fd,2
d1fa6d0e0a,3
66d52bc03a,4
31888f3b13,0
080b5e2407,1
d028ae45d9,2
9011eda704,3
7cdd7df705,4
e56d476cf0,0
fd05d8188f,1
63feb8de2b,2
5ea341abf2,3
f4b56e86fa,4
2f07cfbb01,0
2dbbe7bf53,1
b77ab07896,2
4f9f89ee2a,3
bbfb2201ce,4
35741a470b,0
0b1b207e5e,1
a7f7930f3c,2
99b09414cf,3
36f9549e06,4
2570a7d454,0
9a836057bc,1
c216c094d3,2
ee5cddeb0c,3
341fca7b7c,4
2ea0b129a3,0
4e86e06594,1
6d42396edf,2
104cbe173f,3
ad14d2413e,4
96523f824a,0
6ecba60505,1
d0190aaf62,2
1e2bad4d81,3
5fe816a330,4
8d08955cdf,0
9ce4cbaefa,1
71510358a2,2
188da27ff6,3
eb8a1f8c5d,4
10dbc1c592,0
cc4153a0ba,1
d792df5590,2
dd11ae96e3,3
3ec0423139,4
ecb7e859fe,0
60638605b1,1
0958fdc7bf,2
8fd4178b11,3
2d177a217d,4
fd6cc6ecbb,0
9f2e5a8c24,1
d2bbf82139,2
f2f31ca428,3
3782748f51,4
5cee7efb7a,0
50e42267af,1
aadc43bce3,2
04013dfaae,3
c83f1f448b,4
8841a25b64,0
38daf12dba,1
59f0bb402e,2
550ffbb9f8,3
c313a1ad7d,4
73af373fca,0
00a5318192,1
3eefb6f02d,2
fb58510ec6,3
f81b02f6ee,4
25320f34bb,0
a443637ddf,1
74a717ddcb,2
94f4c2e264,3
ea1390525e,4
3e87545802,0
63b5f1676d,1
1e6c071a06,2
5febd850e1,3
64dc981415,4
1b5991119e,0
c8f0aaaaf7,1
d8c4b4d618,2
8e38d229cc,3
d87bfe2c9a,4
aa94cfb806,0
1513083378,1
9da76dae32,2
f342603c76,3
8942571467,4
8bd8257cea,0
25a1f27254,1
dc8281c5ff,2
31a4341eb6,3
a51ccd2f00,4
da63fc9668,0
8b1d451770,1
39aeeceb53,2
adf61b04b9,3
5a416af8db,4
18c219ecb7,0
d082aa9b68,1
caab8d8513,2
96fbe949fa,3
bb633b3089,4
d2f25a78a6,0
be74bf2e59,1
515ed7b6de,2
ea5dd02892,3
4a525c21b4,4
b3740228b0,0
5fbcb45ed1,1
c2ff5a5721,2
cffbfab33b,3
7173e8bb6c,4
95a7b73906,0
bca55d7fa5,1
cde2cf1ae9,2
0f9ca6c340,3
7c1758ce19,4
8b6fe1fb5e,0
d2edf62bfa,1
a8503e0dc8,2
3768877c25,3
1a157f9551,4
9714d5390c,0
2a481972a1,1
a1ac36929f,2
84242f42bc,3
489b8e8389,4
a59385755d,0
68f0a9f47d,1
7bb4e8e6d7,2
9c26e28710,3
c6d577c616,4
a6b263f3bc,0
5f7a888a88,1
a100455c2c,2
69ff232673,3
9edcfbe543,4
bbd1b4cc0b,0
